cycle,state,hpi,year,month,date,type
1986M06,MD,57.59812217,1986,06,6/1/1986,State
1986M07,MD,58.17441568,1986,07,7/1/1986,State
1986M08,MD,58.68816937,1986,08,8/1/1986,State
1986M09,MD,59.22997661,1986,09,9/1/1986,State
1986M10,MD,59.76505193,1986,10,10/1/1986,State
1986M11,MD,60.24774646,1986,11,11/1/1986,State
1986M12,MD,60.65865072,1986,12,12/1/1986,State
1987M01,MD,60.98549294,1987,01,1/1/1987,State
1987M02,MD,61.33990052,1987,02,2/1/1987,State
1987M03,MD,61.9318697,1987,03,3/1/1987,State
1987M04,MD,62.78023388,1987,04,4/1/1987,State
1987M05,MD,63.82937867,1987,05,5/1/1987,State
1987M06,MD,64.9127226,1987,06,6/1/1987,State
1987M07,MD,65.67260051,1987,07,7/1/1987,State
1987M08,MD,66.04475507,1987,08,8/1/1987,State
1987M09,MD,66.37592249,1987,09,9/1/1987,State
1987M10,MD,66.85540348,1987,10,10/1/1987,State
1987M11,MD,67.47185498,1987,11,11/1/1987,State
1987M12,MD,68.16750345,1987,12,12/1/1987,State
1988M01,MD,68.72343336,1988,01,1/1/1988,State
1988M02,MD,69.14264407,1988,02,2/1/1988,State
1988M03,MD,69.72702363,1988,03,3/1/1988,State
1988M04,MD,70.56478845,1988,04,4/1/1988,State
1988M05,MD,71.47277098,1988,05,5/1/1988,State
1988M06,MD,72.33856968,1988,06,6/1/1988,State
1988M07,MD,73.13422206,1988,07,7/1/1988,State
1988M08,MD,73.78414285,1988,08,8/1/1988,State
1988M09,MD,74.32724761,1988,09,9/1/1988,State
1988M10,MD,74.89472508,1988,10,10/1/1988,State
1988M11,MD,75.50426663,1988,11,11/1/1988,State
1988M12,MD,76.14290327,1988,12,12/1/1988,State
1989M01,MD,76.74497222,1989,01,1/1/1989,State
1989M02,MD,77.33476924,1989,02,2/1/1989,State
1989M03,MD,78.03632409,1989,03,3/1/1989,State
1989M04,MD,78.81429338,1989,04,4/1/1989,State
1989M05,MD,79.49091147,1989,05,5/1/1989,State
1989M06,MD,79.9576227,1989,06,6/1/1989,State
1989M07,MD,80.31294475,1989,07,7/1/1989,State
1989M08,MD,80.57792295,1989,08,8/1/1989,State
1989M09,MD,80.83976802,1989,09,9/1/1989,State
1989M10,MD,81.22938621,1989,10,10/1/1989,State
1989M11,MD,81.6093419,1989,11,11/1/1989,State
1989M12,MD,82.01579198,1989,12,12/1/1989,State
1990M01,MD,82.35955916,1990,01,1/1/1990,State
1990M02,MD,82.53470868,1990,02,2/1/1990,State
1990M03,MD,82.78390007,1990,03,3/1/1990,State
1990M04,MD,83.12405637,1990,04,4/1/1990,State
1990M05,MD,83.38351963,1990,05,5/1/1990,State
1990M06,MD,83.60313776,1990,06,6/1/1990,State
1990M07,MD,83.77077352,1990,07,7/1/1990,State
1990M08,MD,83.75732366,1990,08,8/1/1990,State
1990M09,MD,83.61640478,1990,09,9/1/1990,State
1990M10,MD,83.45045072,1990,10,10/1/1990,State
1990M11,MD,83.19935014,1990,11,11/1/1990,State
1990M12,MD,82.807436,1990,12,12/1/1990,State
1991M01,MD,82.4502891,1991,01,1/1/1991,State
1991M02,MD,82.38479424,1991,02,2/1/1991,State
1991M03,MD,82.7372847,1991,03,3/1/1991,State
1991M04,MD,83.18266404,1991,04,4/1/1991,State
1991M05,MD,83.34726647,1991,05,5/1/1991,State
1991M06,MD,83.38094865,1991,06,6/1/1991,State
1991M07,MD,83.44230479,1991,07,7/1/1991,State
1991M08,MD,83.37271927,1991,08,8/1/1991,State
1991M09,MD,83.22082362,1991,09,9/1/1991,State
1991M10,MD,83.32696362,1991,10,10/1/1991,State
1991M11,MD,83.58620521,1991,11,11/1/1991,State
1991M12,MD,83.74315139,1991,12,12/1/1991,State
1992M01,MD,84.01339954,1992,01,1/1/1992,State
1992M02,MD,84.33403066,1992,02,2/1/1992,State
1992M03,MD,84.45430881,1992,03,3/1/1992,State
1992M04,MD,84.30642483,1992,04,4/1/1992,State
1992M05,MD,83.77651522,1992,05,5/1/1992,State
1992M06,MD,83.32156356,1992,06,6/1/1992,State
1992M07,MD,83.52481017,1992,07,7/1/1992,State
1992M08,MD,84.18879946,1992,08,8/1/1992,State
1992M09,MD,84.75964624,1992,09,9/1/1992,State
1992M10,MD,84.86588531,1992,10,10/1/1992,State
1992M11,MD,84.51938305,1992,11,11/1/1992,State
1992M12,MD,83.8787261,1992,12,12/1/1992,State
1993M01,MD,83.18888317,1993,01,1/1/1993,State
1993M02,MD,82.94069677,1993,02,2/1/1993,State
1993M03,MD,83.35340438,1993,03,3/1/1993,State
1993M04,MD,83.97174687,1993,04,4/1/1993,State
1993M05,MD,84.2817194,1993,05,5/1/1993,State
1993M06,MD,84.20051235,1993,06,6/1/1993,State
1993M07,MD,84.02093402,1993,07,7/1/1993,State
1993M08,MD,84.01386212,1993,08,8/1/1993,State
1993M09,MD,83.89888409,1993,09,9/1/1993,State
1993M10,MD,83.7017226,1993,10,10/1/1993,State
1993M11,MD,83.59965747,1993,11,11/1/1993,State
1993M12,MD,83.45795624,1993,12,12/1/1993,State
1994M01,MD,83.35023048,1994,01,1/1/1994,State
1994M02,MD,83.40780437,1994,02,2/1/1994,State
1994M03,MD,83.76284238,1994,03,3/1/1994,State
1994M04,MD,84.19951505,1994,04,4/1/1994,State
1994M05,MD,84.55562384,1994,05,5/1/1994,State
1994M06,MD,84.84252068,1994,06,6/1/1994,State
1994M07,MD,84.83600163,1994,07,7/1/1994,State
1994M08,MD,84.52769992,1994,08,8/1/1994,State
1994M09,MD,84.31707447,1994,09,9/1/1994,State
1994M10,MD,84.39942952,1994,10,10/1/1994,State
1994M11,MD,84.58401887,1994,11,11/1/1994,State
1994M12,MD,84.64867945,1994,12,12/1/1994,State
1995M01,MD,84.48863824,1995,01,1/1/1995,State
1995M02,MD,84.20282118,1995,02,2/1/1995,State
1995M03,MD,84.02103501,1995,03,3/1/1995,State
1995M04,MD,84.08219091,1995,04,4/1/1995,State
1995M05,MD,84.25045088,1995,05,5/1/1995,State
1995M06,MD,84.30690097,1995,06,6/1/1995,State
1995M07,MD,84.33174895,1995,07,7/1/1995,State
1995M08,MD,84.36698997,1995,08,8/1/1995,State
1995M09,MD,84.33067328,1995,09,9/1/1995,State
1995M10,MD,84.38016601,1995,10,10/1/1995,State
1995M11,MD,84.30581725,1995,11,11/1/1995,State
1995M12,MD,84.12543396,1995,12,12/1/1995,State
1996M01,MD,84.00360736,1996,01,1/1/1996,State
1996M02,MD,83.82260587,1996,02,2/1/1996,State
1996M03,MD,83.82763425,1996,03,3/1/1996,State
1996M04,MD,84.34937344,1996,04,4/1/1996,State
1996M05,MD,85.06846829,1996,05,5/1/1996,State
1996M06,MD,85.34250288,1996,06,6/1/1996,State
1996M07,MD,85.19510928,1996,07,7/1/1996,State
1996M08,MD,84.99264635,1996,08,8/1/1996,State
1996M09,MD,84.78085061,1996,09,9/1/1996,State
1996M10,MD,84.6020349,1996,10,10/1/1996,State
1996M11,MD,84.51809987,1996,11,11/1/1996,State
1996M12,MD,84.38912101,1996,12,12/1/1996,State
1997M01,MD,84.3131951,1997,01,1/1/1997,State
1997M02,MD,84.47599891,1997,02,2/1/1997,State
1997M03,MD,84.76255947,1997,03,3/1/1997,State
1997M04,MD,85.08563797,1997,04,4/1/1997,State
1997M05,MD,85.46435465,1997,05,5/1/1997,State
1997M06,MD,85.62710761,1997,06,6/1/1997,State
1997M07,MD,85.45789598,1997,07,7/1/1997,State
1997M08,MD,85.11213763,1997,08,8/1/1997,State
1997M09,MD,84.72548824,1997,09,9/1/1997,State
1997M10,MD,84.52909641,1997,10,10/1/1997,State
1997M11,MD,84.65698178,1997,11,11/1/1997,State
1997M12,MD,84.87180995,1997,12,12/1/1997,State
1998M01,MD,84.92517106,1998,01,1/1/1998,State
1998M02,MD,85.02751246,1998,02,2/1/1998,State
1998M03,MD,85.4641478,1998,03,3/1/1998,State
1998M04,MD,86.08988124,1998,04,4/1/1998,State
1998M05,MD,86.69273989,1998,05,5/1/1998,State
1998M06,MD,87.14876099,1998,06,6/1/1998,State
1998M07,MD,87.27922045,1998,07,7/1/1998,State
1998M08,MD,87.10712074,1998,08,8/1/1998,State
1998M09,MD,87.13400906,1998,09,9/1/1998,State
1998M10,MD,87.51787513,1998,10,10/1/1998,State
1998M11,MD,87.73949971,1998,11,11/1/1998,State
1998M12,MD,87.93746305,1998,12,12/1/1998,State
1999M01,MD,88.37570081,1999,01,1/1/1999,State
1999M02,MD,88.68094869,1999,02,2/1/1999,State
1999M03,MD,89.03470615,1999,03,3/1/1999,State
1999M04,MD,89.72011445,1999,04,4/1/1999,State
1999M05,MD,90.4299132,1999,05,5/1/1999,State
1999M06,MD,91.06869323,1999,06,6/1/1999,State
1999M07,MD,91.76207759,1999,07,7/1/1999,State
1999M08,MD,92.40447551,1999,08,8/1/1999,State
1999M09,MD,92.86391331,1999,09,9/1/1999,State
1999M10,MD,93.04640393,1999,10,10/1/1999,State
1999M11,MD,93.00811775,1999,11,11/1/1999,State
1999M12,MD,93.17764749,1999,12,12/1/1999,State
2000M01,MD,93.46317267,2000,01,1/1/2000,State
2000M02,MD,93.81478541,2000,02,2/1/2000,State
2000M03,MD,94.54019743,2000,03,3/1/2000,State
2000M04,MD,95.46718138,2000,04,4/1/2000,State
2000M05,MD,96.49242858,2000,05,5/1/2000,State
2000M06,MD,97.55724295,2000,06,6/1/2000,State
2000M07,MD,98.33712505,2000,07,7/1/2000,State
2000M08,MD,98.56229408,2000,08,8/1/2000,State
2000M09,MD,98.68175522,2000,09,9/1/2000,State
2000M10,MD,99.0409932,2000,10,10/1/2000,State
2000M11,MD,99.50163373,2000,11,11/1/2000,State
2000M12,MD,100,2000,12,12/1/2000,State
2001M01,MD,100.4239842,2001,01,1/1/2001,State
2001M02,MD,101.0731306,2001,02,2/1/2001,State
2001M03,MD,102.1278492,2001,03,3/1/2001,State
2001M04,MD,103.418682,2001,04,4/1/2001,State
2001M05,MD,104.6143982,2001,05,5/1/2001,State
2001M06,MD,105.523163,2001,06,6/1/2001,State
2001M07,MD,106.5353402,2001,07,7/1/2001,State
2001M08,MD,107.5008096,2001,08,8/1/2001,State
2001M09,MD,108.2807463,2001,09,9/1/2001,State
2001M10,MD,109.1236557,2001,10,10/1/2001,State
2001M11,MD,109.9396255,2001,11,11/1/2001,State
2001M12,MD,110.435314,2001,12,12/1/2001,State
2002M01,MD,110.6736999,2002,01,1/1/2002,State
2002M02,MD,111.3938388,2002,02,2/1/2002,State
2002M03,MD,112.9834536,2002,03,3/1/2002,State
2002M04,MD,115.1810832,2002,04,4/1/2002,State
2002M05,MD,117.382619,2002,05,5/1/2002,State
2002M06,MD,119.320143,2002,06,6/1/2002,State
2002M07,MD,120.8733582,2002,07,7/1/2002,State
2002M08,MD,122.0037753,2002,08,8/1/2002,State
2002M09,MD,123.2029447,2002,09,9/1/2002,State
2002M10,MD,124.7016219,2002,10,10/1/2002,State
2002M11,MD,125.9373655,2002,11,11/1/2002,State
2002M12,MD,126.4813454,2002,12,12/1/2002,State
2003M01,MD,126.8980229,2003,01,1/1/2003,State
2003M02,MD,128.0357455,2003,02,2/1/2003,State
2003M03,MD,129.955084,2003,03,3/1/2003,State
2003M04,MD,132.3255327,2003,04,4/1/2003,State
2003M05,MD,134.88255,2003,05,5/1/2003,State
2003M06,MD,137.4897495,2003,06,6/1/2003,State
2003M07,MD,139.7041613,2003,07,7/1/2003,State
2003M08,MD,141.1108917,2003,08,8/1/2003,State
2003M09,MD,142.4008886,2003,09,9/1/2003,State
2003M10,MD,144.003397,2003,10,10/1/2003,State
2003M11,MD,145.5830925,2003,11,11/1/2003,State
2003M12,MD,146.6525821,2003,12,12/1/2003,State
2004M01,MD,147.2648469,2004,01,1/1/2004,State
2004M02,MD,148.7022648,2004,02,2/1/2004,State
2004M03,MD,151.5619005,2004,03,3/1/2004,State
2004M04,MD,155.2643274,2004,04,4/1/2004,State
2004M05,MD,159.3637915,2004,05,5/1/2004,State
2004M06,MD,163.2116276,2004,06,6/1/2004,State
2004M07,MD,166.1560579,2004,07,7/1/2004,State
2004M08,MD,167.9526489,2004,08,8/1/2004,State
2004M09,MD,169.3207354,2004,09,9/1/2004,State
2004M10,MD,171.1783595,2004,10,10/1/2004,State
2004M11,MD,172.8216583,2004,11,11/1/2004,State
2004M12,MD,173.9896833,2004,12,12/1/2004,State
2005M01,MD,175.8161168,2005,01,1/1/2005,State
2005M02,MD,178.8142336,2005,02,2/1/2005,State
2005M03,MD,182.891072,2005,03,3/1/2005,State
2005M04,MD,187.4752033,2005,04,4/1/2005,State
2005M05,MD,191.667948,2005,05,5/1/2005,State
2005M06,MD,195.3086269,2005,06,6/1/2005,State
2005M07,MD,198.4153632,2005,07,7/1/2005,State
2005M08,MD,200.7727516,2005,08,8/1/2005,State
2005M09,MD,202.3693516,2005,09,9/1/2005,State
2005M10,MD,203.2253102,2005,10,10/1/2005,State
2005M11,MD,203.6541305,2005,11,11/1/2005,State
2005M12,MD,203.932647,2005,12,12/1/2005,State
2006M01,MD,204.3222563,2006,01,1/1/2006,State
2006M02,MD,205.5154101,2006,02,2/1/2006,State
2006M03,MD,207.5774159,2006,03,3/1/2006,State
2006M04,MD,209.6069163,2006,04,4/1/2006,State
2006M05,MD,211.3840731,2006,05,5/1/2006,State
2006M06,MD,212.5341459,2006,06,6/1/2006,State
2006M07,MD,212.2841341,2006,07,7/1/2006,State
2006M08,MD,211.0575481,2006,08,8/1/2006,State
2006M09,MD,209.425405,2006,09,9/1/2006,State
2006M10,MD,207.9925383,2006,10,10/1/2006,State
2006M11,MD,207.1692033,2006,11,11/1/2006,State
2006M12,MD,206.8785694,2006,12,12/1/2006,State
2007M01,MD,207.1675436,2007,01,1/1/2007,State
2007M02,MD,207.8365741,2007,02,2/1/2007,State
2007M03,MD,208.7536367,2007,03,3/1/2007,State
2007M04,MD,209.8260335,2007,04,4/1/2007,State
2007M05,MD,210.5392937,2007,05,5/1/2007,State
2007M06,MD,210.254881,2007,06,6/1/2007,State
2007M07,MD,209.1100399,2007,07,7/1/2007,State
2007M08,MD,207.4256562,2007,08,8/1/2007,State
2007M09,MD,205.0165316,2007,09,9/1/2007,State
2007M10,MD,202.2651476,2007,10,10/1/2007,State
2007M11,MD,199.7277559,2007,11,11/1/2007,State
2007M12,MD,197.3719881,2007,12,12/1/2007,State
2008M01,MD,194.9059484,2008,01,1/1/2008,State
2008M02,MD,192.7219501,2008,02,2/1/2008,State
2008M03,MD,191.3349385,2008,03,3/1/2008,State
2008M04,MD,190.2240917,2008,04,4/1/2008,State
2008M05,MD,189.2233846,2008,05,5/1/2008,State
2008M06,MD,188.3971174,2008,06,6/1/2008,State
2008M07,MD,187.0482599,2008,07,7/1/2008,State
2008M08,MD,184.946266,2008,08,8/1/2008,State
2008M09,MD,182.2297545,2008,09,9/1/2008,State
2008M10,MD,178.9514155,2008,10,10/1/2008,State
2008M11,MD,175.3686595,2008,11,11/1/2008,State
2008M12,MD,171.9223292,2008,12,12/1/2008,State
2009M01,MD,169.3396817,2009,01,1/1/2009,State
2009M02,MD,168.1057557,2009,02,2/1/2009,State
2009M03,MD,167.8646427,2009,03,3/1/2009,State
2009M04,MD,168.1185008,2009,04,4/1/2009,State
2009M05,MD,168.6281074,2009,05,5/1/2009,State
2009M06,MD,169.2581525,2009,06,6/1/2009,State
2009M07,MD,169.61812,2009,07,7/1/2009,State
2009M08,MD,169.1873793,2009,08,8/1/2009,State
2009M09,MD,167.9890249,2009,09,9/1/2009,State
2009M10,MD,166.7162942,2009,10,10/1/2009,State
2009M11,MD,165.6010445,2009,11,11/1/2009,State
2009M12,MD,163.9881131,2009,12,12/1/2009,State
2010M01,MD,162.4817515,2010,01,1/1/2010,State
2010M02,MD,162.136663,2010,02,2/1/2010,State
2010M03,MD,163.0384499,2010,03,3/1/2010,State
2010M04,MD,164.6263119,2010,04,4/1/2010,State
2010M05,MD,165.6375034,2010,05,5/1/2010,State
2010M06,MD,165.1864254,2010,06,6/1/2010,State
2010M07,MD,163.4316934,2010,07,7/1/2010,State
2010M08,MD,161.470635,2010,08,8/1/2010,State
2010M09,MD,160.2083991,2010,09,9/1/2010,State
2010M10,MD,159.3066011,2010,10,10/1/2010,State
2010M11,MD,158.2670995,2010,11,11/1/2010,State
2010M12,MD,156.957377,2010,12,12/1/2010,State
2011M01,MD,155.6127798,2011,01,1/1/2011,State
2011M02,MD,154.8560624,2011,02,2/1/2011,State
2011M03,MD,155.1399837,2011,03,3/1/2011,State
2011M04,MD,156.0369323,2011,04,4/1/2011,State
2011M05,MD,156.7201517,2011,05,5/1/2011,State
2011M06,MD,156.9548198,2011,06,6/1/2011,State
2011M07,MD,156.7316544,2011,07,7/1/2011,State
2011M08,MD,156.2144324,2011,08,8/1/2011,State
2011M09,MD,155.6129656,2011,09,9/1/2011,State
2011M10,MD,154.6058128,2011,10,10/1/2011,State
2011M11,MD,153.2110498,2011,11,11/1/2011,State
2011M12,MD,151.8564809,2011,12,12/1/2011,State
2012M01,MD,150.7805227,2012,01,1/1/2012,State
2012M02,MD,150.6031913,2012,02,2/1/2012,State
2012M03,MD,151.8770332,2012,03,3/1/2012,State
2012M04,MD,154.291434,2012,04,4/1/2012,State
2012M05,MD,156.6212446,2012,05,5/1/2012,State
2012M06,MD,158.0340503,2012,06,6/1/2012,State
2012M07,MD,158.6488945,2012,07,7/1/2012,State
2012M08,MD,158.7557718,2012,08,8/1/2012,State
2012M09,MD,158.6827984,2012,09,9/1/2012,State
2012M10,MD,158.5741564,2012,10,10/1/2012,State
2012M11,MD,158.4448862,2012,11,11/1/2012,State
2012M12,MD,158.4224596,2012,12,12/1/2012,State
2013M01,MD,158.7010937,2013,01,1/1/2013,State
2013M02,MD,159.5200022,2013,02,2/1/2013,State
2013M03,MD,161.2131387,2013,03,3/1/2013,State
2013M04,MD,163.7640098,2013,04,4/1/2013,State
2013M05,MD,166.3096335,2013,05,5/1/2013,State
2013M06,MD,168.1290747,2013,06,6/1/2013,State
2013M07,MD,168.9632861,2013,07,7/1/2013,State
2013M08,MD,168.8147902,2013,08,8/1/2013,State
2013M09,MD,168.4735066,2013,09,9/1/2013,State
2013M10,MD,168.1976276,2013,10,10/1/2013,State
2013M11,MD,167.5593389,2013,11,11/1/2013,State
2013M12,MD,166.6838471,2013,12,12/1/2013,State
2014M01,MD,166.2112376,2014,01,1/1/2014,State
2014M02,MD,166.476814,2014,02,2/1/2014,State
2014M03,MD,167.5428243,2014,03,3/1/2014,State
2014M04,MD,169.5016208,2014,04,4/1/2014,State
2014M05,MD,171.6455303,2014,05,5/1/2014,State
2014M06,MD,172.721324,2014,06,6/1/2014,State
2014M07,MD,172.2123851,2014,07,7/1/2014,State
2014M08,MD,170.9740939,2014,08,8/1/2014,State
2014M09,MD,170.3844405,2014,09,9/1/2014,State
2014M10,MD,170.2882105,2014,10,10/1/2014,State
2014M11,MD,169.5004664,2014,11,11/1/2014,State
2014M12,MD,168.0074495,2014,12,12/1/2014,State
2015M01,MD,167.0552304,2015,01,1/1/2015,State
2015M02,MD,167.8270036,2015,02,2/1/2015,State
2015M03,MD,169.8022942,2015,03,3/1/2015,State
2015M04,MD,171.9505154,2015,04,4/1/2015,State
2015M05,MD,173.8875754,2015,05,5/1/2015,State
2015M06,MD,174.8376862,2015,06,6/1/2015,State
2015M07,MD,174.7949348,2015,07,7/1/2015,State
2015M08,MD,174.0898897,2015,08,8/1/2015,State
2015M09,MD,172.9665363,2015,09,9/1/2015,State
2015M10,MD,172.2620855,2015,10,10/1/2015,State
2015M11,MD,172.0461294,2015,11,11/1/2015,State
2015M12,MD,171.6266435,2015,12,12/1/2015,State
2016M01,MD,171.1227892,2016,01,1/1/2016,State
2016M02,MD,170.9681275,2016,02,2/1/2016,State
2016M03,MD,171.963998,2016,03,3/1/2016,State
1975M01,ME,28.82224383,1975,01,1/1/1975,State
1975M02,ME,28.56276349,1975,02,2/1/1975,State
1975M03,ME,28.34072687,1975,03,3/1/1975,State
1975M04,ME,28.18515277,1975,04,4/1/1975,State
1975M05,ME,28.11514935,1975,05,5/1/1975,State
1975M06,ME,28.14526531,1975,06,6/1/1975,State
1975M07,ME,28.27703834,1975,07,7/1/1975,State
1975M08,ME,28.49059964,1975,08,8/1/1975,State
1975M09,ME,28.7344345,1975,09,9/1/1975,State
1975M10,ME,28.92026107,1975,10,10/1/1975,State
1975M11,ME,28.97675971,1975,11,11/1/1975,State
1975M12,ME,28.90092189,1975,12,12/1/1975,State
1976M01,ME,28.74644353,1976,01,1/1/1976,State
1976M02,ME,28.58738143,1976,02,2/1/1976,State
1976M03,ME,28.46578786,1976,03,3/1/1976,State
1976M04,ME,28.37571895,1976,04,4/1/1976,State
1976M05,ME,28.26567991,1976,05,5/1/1976,State
1976M06,ME,28.08991882,1976,06,6/1/1976,State
1976M07,ME,27.86925983,1976,07,7/1/1976,State
1976M08,ME,27.64241805,1976,08,8/1/1976,State
1976M09,ME,27.46636819,1976,09,9/1/1976,State
1976M10,ME,27.41668067,1976,10,10/1/1976,State
1976M11,ME,27.52340659,1976,11,11/1/1976,State
1976M12,ME,27.75413083,1976,12,12/1/1976,State
1977M01,ME,28.0436169,1977,01,1/1/1977,State
1977M02,ME,28.32595108,1977,02,2/1/1977,State
1977M03,ME,28.59567476,1977,03,3/1/1977,State
1977M04,ME,28.90334003,1977,04,4/1/1977,State
1977M05,ME,29.29717204,1977,05,5/1/1977,State
1977M06,ME,29.80912453,1977,06,6/1/1977,State
1977M07,ME,30.38847954,1977,07,7/1/1977,State
1977M08,ME,30.95938943,1977,08,8/1/1977,State
1977M09,ME,31.47100536,1977,09,9/1/1977,State
1977M10,ME,31.88706966,1977,10,10/1/1977,State
1977M11,ME,32.18981149,1977,11,11/1/1977,State
1977M12,ME,32.39729743,1977,12,12/1/1977,State
1978M01,ME,32.56839897,1978,01,1/1/1978,State
1978M02,ME,32.73790176,1978,02,2/1/1978,State
1978M03,ME,32.92505346,1978,03,3/1/1978,State
1978M04,ME,33.20234574,1978,04,4/1/1978,State
1978M05,ME,33.64923707,1978,05,5/1/1978,State
1978M06,ME,34.23035191,1978,06,6/1/1978,State
1978M07,ME,34.91065949,1978,07,7/1/1978,State
1978M08,ME,35.67276149,1978,08,8/1/1978,State
1978M09,ME,36.43823494,1978,09,9/1/1978,State
1978M10,ME,37.11846013,1978,10,10/1/1978,State
1978M11,ME,37.63498458,1978,11,11/1/1978,State
1978M12,ME,37.98240074,1978,12,12/1/1978,State
1979M01,ME,38.16560621,1979,01,1/1/1979,State
1979M02,ME,38.14852521,1979,02,2/1/1979,State
1979M03,ME,37.94615699,1979,03,3/1/1979,State
1979M04,ME,37.57036375,1979,04,4/1/1979,State
1979M05,ME,37.04823138,1979,05,5/1/1979,State
1979M06,ME,36.52904592,1979,06,6/1/1979,State
1979M07,ME,36.19673126,1979,07,7/1/1979,State
1979M08,ME,36.07510976,1979,08,8/1/1979,State
1979M09,ME,36.05755434,1979,09,9/1/1979,State
1979M10,ME,36.05586012,1979,10,10/1/1979,State
1979M11,ME,36.05130566,1979,11,11/1/1979,State
1979M12,ME,36.0859272,1979,12,12/1/1979,State
1980M01,ME,36.18662116,1980,01,1/1/1980,State
1980M02,ME,36.35692888,1980,02,2/1/1980,State
1980M03,ME,36.57674867,1980,03,3/1/1980,State
1980M04,ME,36.81516618,1980,04,4/1/1980,State
1980M05,ME,37.07604822,1980,05,5/1/1980,State
1980M06,ME,37.36717632,1980,06,6/1/1980,State
1980M07,ME,37.65610652,1980,07,7/1/1980,State
1980M08,ME,37.87267616,1980,08,8/1/1980,State
1980M09,ME,37.9504071,1980,09,9/1/1980,State
1980M10,ME,37.88654287,1980,10,10/1/1980,State
1980M11,ME,37.73696759,1980,11,11/1/1980,State
1980M12,ME,37.60031355,1980,12,12/1/1980,State
1981M01,ME,37.57199086,1981,01,1/1/1981,State
1981M02,ME,37.67799434,1981,02,2/1/1981,State
1981M03,ME,37.89775478,1981,03,3/1/1981,State
1981M04,ME,38.19676267,1981,04,4/1/1981,State
1981M05,ME,38.54975452,1981,05,5/1/1981,State
1981M06,ME,38.94682111,1981,06,6/1/1981,State
1981M07,ME,39.38662213,1981,07,7/1/1981,State
1981M08,ME,39.85673238,1981,08,8/1/1981,State
1981M09,ME,40.30650595,1981,09,9/1/1981,State
1981M10,ME,40.65644101,1981,10,10/1/1981,State
1981M11,ME,40.84579973,1981,11,11/1/1981,State
1981M12,ME,40.86405063,1981,12,12/1/1981,State
1982M01,ME,40.73356785,1982,01,1/1/1982,State
1982M02,ME,40.48372936,1982,02,2/1/1982,State
1982M03,ME,40.13635629,1982,03,3/1/1982,State
1982M04,ME,39.7194716,1982,04,4/1/1982,State
1982M05,ME,39.28083146,1982,05,5/1/1982,State
1982M06,ME,38.87785469,1982,06,6/1/1982,State
1982M07,ME,38.57643563,1982,07,7/1/1982,State
1982M08,ME,38.42725224,1982,08,8/1/1982,State
1982M09,ME,38.41791202,1982,09,9/1/1982,State
1982M10,ME,38.49439725,1982,10,10/1/1982,State
1982M11,ME,38.65068119,1982,11,11/1/1982,State
1982M12,ME,38.92148849,1982,12,12/1/1982,State
1983M01,ME,39.31557054,1983,01,1/1/1983,State
1983M02,ME,39.82226995,1983,02,2/1/1983,State
